mun_upp,CNPJ,TELEFONE,CIDADE,ESTADO,ENDERECO,PRODUTO,CREDENCIADO,BAIRRO,RAMO_ATIVIDADE,bairro_upp
ASSARÉ,6218905000119,(88) 3535-1292,Assaré,CE,R PE EMILIO CABRAL 358,CARTAO CEARA SEM FOME,MERCANTIL FILGUEIRA,Centro,Mercado / Mini Mercado,CENTRO
ASSARÉ,7266103000147,,Assaré,CE,EUCLIDES ONOFRE 300,CARTAO CEARA SEM FOME,MERCADINHO CASA DA ECONOMIA,Centro,Alimentação,CENTRO
ASSARÉ,8446107000170,,Assaré,CE,AV ALENCAR SEVERINO 65,CARTAO CEARA SEM FOME,MERCADINHO SILVA,Centro,Mercado / Mini Mercado,CENTRO
ASSARÉ,8784467000181,,Assaré,CE,R PADRE EMILIO CABRAL 114,CARTAO CEARA SEM FOME,MERCANTIL BATISTA,Centro,Mercado / Mini Mercado,CENTRO
ASSARÉ,12948351000108,(88) 3535-1033,Assaré,CE,R PADRE EMILIO CABRAL 270,CARTAO CEARA SEM FOME,PAGUE MENOS SUPERMERCADO,Centro,Mercado / Mini Mercado,CENTRO
ASSARÉ,12948351000299,(88) 3535-1063,Assaré,CE,R CEL PEDRO ONOFRE 127,CARTAO CEARA SEM FOME,ATACAREJO PAGUE MENOS,Centro,Mercado / Mini Mercado,CENTRO
ASSARÉ,13396498000103,(88) 9921-51578,Assaré,CE,PADRE EMILIO CABRAL 358,CARTAO CEARA SEM FOME,MERCANTIL MAXIMO,Centro,Mercado / Mini Mercado,CENTRO
ASSARÉ,17441448000143,(88) 9993-51205,Assaré,CE,EUCLIDES ONOFRE 308,CARTAO CEARA SEM FOME,MERCANTIL NOSSA SENHORA DA PENHA,Centro,Mercado / Mini Mercado,CENTRO
ASSARÉ,17983047000115,,Assaré,CE,PADRE EMILIO CABRAL 315,CARTAO CEARA SEM FOME,FRIGORIFICO CENTRO,Centro,Mercado / Mini Mercado,CENTRO
ASSARÉ,18712063000136,(88) 9921-06606,Assaré,CE,R DOUTOR GENTIL BRAGA 8,CARTAO CEARA SEM FOME,SHOPPING DAS FRUTAS,Centro,Mercado / Mini Mercado,CENTRO
ASSARÉ,21087946000107,,Assaré,CE,cajazeiras 124,CARTAO CEARA SEM FOME,MARIA EDUARDA SORTIMENTOS & VARIEDADES,Centro,Mercado / Mini Mercado,CENTRO
ASSARÉ,23822805000116,,Assaré,CE,R PADRE EMILIO CABRAL 240,CARTAO CEARA SEM FOME,MERCADINHO BOM JESUS,Centro,Mercado / Mini Mercado,CENTRO
ASSARÉ,29383450000192,,Assaré,CE,AV HONORIO VILA NOVA 179,CARTAO CEARA SEM FOME,WE VARIEDADES,Centro,Mercado / Mini Mercado,CENTRO
ASSARÉ,34296371000184,,Assaré,CE,ALEXANDRE DA SILVA PEREIRA 74,CARTAO CEARA SEM FOME,L. R. VAREJO,Centro,Mercado / Mini Mercado,CENTRO
ASSARÉ,35102800000106,,Assaré,CE,VEREADOR JAIME MONTE PEREIRA 484,CARTAO CEARA SEM FOME,MERCADINHO POPULAR,Centro,Alimentação,CENTRO
AURORA,3030487000143,(88) 9972-96449,Aurora,CE,R CORONEL XAVIER s/n,CARTAO CEARA SEM FOME,MERCEARIA FREI DAMIAO,Centro,Mercado / Mini Mercado,CENTRO
AURORA,3623632000108,,Aurora,CE,R TRAVESSA MONSENHOR VICENTE PINTO 20,CARTAO CEARA SEM FOME,SUPERMERCADO GONCALVES,Centro,Supermercado,CENTRO
AURORA,4893834000124,(88) 9961-30854,Aurora,CE,R GENERAL SAMPAIO 57,CARTAO CEARA SEM FOME,MERCANTIL G&N,Centro,Mercado / Mini Mercado,CENTRO
AURORA,5080121000104,(88) 9930-24715,Aurora,CE,AV SANTOS DUMONT 122,CARTAO CEARA SEM FOME,MERCADINHO SAO FRANCISCO,Centro,Mercado / Mini Mercado,CENTRO
AURORA,5964284000150,(88) 3543-1115,Aurora,CE,R SAO VICENTE 88,CARTAO CEARA SEM FOME,MERCADINHO DO JACINTO,Centro,Mercado / Mini Mercado,CENTRO
AURORA,24242575000189,,Aurora,CE,R GAL TIBURCIO 86,CARTAO CEARA SEM FOME,MERCADINHO LORENA,Centro,Mercado / Mini Mercado,CENTRO
AURORA,34422068000180,,Aurora,CE,R CICERO JOSE DO NASCIMENTO 215,CARTAO CEARA SEM FOME,SUPER RANGEL,Centro,Supermercado,CENTRO
AURORA,44544570000118,,Aurora,CE,R SEBASTIAO ALVES PEREIRA 398,CARTAO CEARA SEM FOME,MERCADINHO PRECO JUSTO,Centro,Mercado / Mini Mercado,CENTRO
AURORA,46343495000152,,Aurora,CE,R DR GUEDES MARTINS 44,CARTAO CEARA SEM FOME,MERCADO BRITO,Centro,Mercado / Mini Mercado,CENTRO
AURORA,47149685000104,,Aurora,CE,DR GUEDES MARTINS 02,CARTAO CEARA SEM FOME,VAREJAO DO DIMAS,Centro,Mercado / Mini Mercado,CENTRO
BAIXIO,989404000150,(88) 9771-4577,Baixio,CE,R BETO FARIAS 165,CARTAO CEARA SEM FOME,MERCANTIL FERREIRA,Centro,Mercado / Mini Mercado,CENTRO
BAIXIO,3962175000178,(88) 9963-48941,Baixio,CE,CEL FRANCISCO LUIZ 304,CARTAO CEARA SEM FOME,A.A. DE MORAIS MERCEARIA,Centro,Mercado / Mini Mercado,CENTRO
BAIXIO,11325262000142,(88) 9980-35298,Baixio,CE,AV LUCAS RICARTE DE ALENCAR 26,CARTAO CEARA SEM FOME,MERCANTIL FERREIRA FARIAS,Centro,Mercado / Mini Mercado,CENTRO
BAIXIO,33613443000107,,Baixio,CE,Dom Quintino 23,CARTAO CEARA SEM FOME,NOVO SUPERMERCADO IRMAOS RIBEIRO,Centro,Mercado / Mini Mercado,CENTRO
BAIXIO,35773986000117,,Baixio,CE,LUCAS RICARTE DE ALENCAR 77,CARTAO CEARA SEM FOME,PANIFICADORA VELHO CHICO,Centro,Mercado / Mini Mercado,CENTRO
BAIXIO,37100102000199,,Baixio,CE,CORONEL JOSE TAVARES 18,CARTAO CEARA SEM FOME,MERCANTIL ANDRADE,Centro,Mercado / Mini Mercado,CENTRO
BAIXIO,41323445000190,,Baixio,CE,R BETO FARIAS 173,CARTAO CEARA SEM FOME,MERCANTIL MARIANO,Centro,Mercado / Mini Mercado,CENTRO
BAIXIO,44714018000120,,Baixio,CE,R FRANCISCO RAMALHO SOBRINHO 314,CARTAO CEARA SEM FOME,PANIFICADORA BARBOSA,Centro,Padaria,CENTRO
BAIXIO,47321337000164,,Baixio,CE,03 DE AGOSTO 180,CARTAO CEARA SEM FOME,FRIGORIFICO IRMAOS RIBEIRO,Centro,Açougue,CENTRO
BAIXIO,51534263000111,,Baixio,CE,LUCAS RICARTE DE ALENCAR 77,CARTAO CEARA SEM FOME,PANIFICADORA VELHO CHICO,Centro,Mercado / Mini Mercado,CENTRO
BAIXIO,63542112000194,,Baixio,CE,R FRANCISCO RAMALHO SOBRINHO 266,CARTAO CEARA SEM FOME,SUPERMERCADO SAO JOSE,Centro,Mercado / Mini Mercado,CENTRO
BANABUIÚ,2681731000841,,Banabuiú,CE,AV ARROJADO LISBOA 130,CARTAO CEARA SEM FOME,SUPER SAO GERALDO,Centro,Supermercado,CENTRO
BANABUIÚ,4195726000188,(88) 9781-6453,Banabuiú,CE,AV QUEIROZ PESSOA 159,CARTAO CEARA SEM FOME,SUPERMERCADO ERNANDES DO CAXEIRO,Centro,Mercado / Mini Mercado,CENTRO
BANABUIÚ,20443815000152,(88) 9969-71562,Banabuiú,CE,AV ADILIA CAJAZEIRAS 67,CARTAO CEARA SEM FOME,COMERCIAL SAO SEBASTIAO,Centro,Mercado / Mini Mercado,CENTRO
BANABUIÚ,20443815000233,(88) 9969-71562,Banabuiú,CE,AV ADILIA CAJAZEIRAS SA 177,CARTAO CEARA SEM FOME,COMERCIAL SAO SEBASTIAO,Centro,Mercado / Mini Mercado,CENTRO
BANABUIÚ,69741387000133,,Banabuiú,CE,AV ADILIA CAJAZEIRAS 253,CARTAO CEARA SEM FOME,COMERCIAL BORGES,Centro,Mercado / Mini Mercado,CENTRO
BARBALHA,2707898000168,(88) 3532-0741,Barbalha,CE,R 7 DE SETEMBRO 22,CARTAO CEARA SEM FOME,MERCEARIA SANTA MARIA,Centro,Mercado / Mini Mercado,CENTRO
BARBALHA,3063094000136,(85) 9853-21875,Barbalha,CE,R NEROLY FILGUEIRA 255,CARTAO CEARA SEM FOME,SACOLAO JP - FRUTAS E VERDURAS,Centro,Supermercado,CENTRO
BARBALHA,6341512000106,(88) 3572-8800,Barbalha,CE,R MIGUEL DE FREITAS ANDRADE 184,CARTAO CEARA SEM FOME,DINIZ SUPERMERCADOS,Centro,Supermercado,CENTRO
BARBALHA,6570295000118,(88) 3511-4827,Barbalha,CE,"RUA SANTA LUZIA, N 1564 ",CARTAO CEARA SEM FOME,MERCANTIL E LAN FREI DAMIAO,CENTRO,Alimentação,CENTRO
BARBALHA,7646913000129,(88) 3511-0741,Barbalha,CE,R PRINCESA ISABEL 52,CARTAO CEARA SEM FOME,TAMIRES MERCANTIL,Centro,Supermercado,CENTRO
BARBALHA,10585991000175,(88) 3532-2017,Barbalha,CE,R PINTO MADEIRA 10,CARTAO CEARA SEM FOME,SACOLAO DAS FRUTAS,Centro,Supermercado,CENTRO
BARBALHA,17097076000180,(88) 9992-78185,Barbalha,CE,AV DR PIO SAMPAIO 502,CARTAO CEARA SEM FOME,DANY MERCANTIL E FRIGORIFICO,Centro,Mercado / Mini Mercado,CENTRO
BARBALHA,27831232000148,(88) 9952-7461,Barbalha,CE,R PERO COELHO 20,CARTAO CEARA SEM FOME,BEM NUTRI CARIRI,Centro,Supermercado,CENTRO
BARBALHA,30095445000163,(88) 3532-0110,Barbalha,CE,MINISTRO COSTA CAVALCANTE 1060,CARTAO CEARA SEM FOME,DISTRIBUIDORA DE ALIMENTOS FL LTDA,Centro,Mercado / Mini Mercado,CENTRO
BARBALHA,41931321000197,(88) 9977-5910,Barbalha,CE,R PRINCESA ISABEL 440,CARTAO CEARA SEM FOME,NATURALE PRODUTOS NATURAIS,Centro,Supermercado,CENTRO
BARBALHA,43186349000172,(88) 9814-10282,Barbalha,CE,AV CEL. JOAO COELHO 17,CARTAO CEARA SEM FOME,FERNANDO JOSE VIEIRA 32597100359,Centro,Supermercado,CENTRO
BARBALHA,72171267000152,,Barbalha,CE,CORONEL JOAO COELHO 207,CARTAO CEARA SEM FOME,SUPERMERCADO OPCAO,Centro,Mercado / Mini Mercado,CENTRO
BARBALHA,72556087000199,(88) 3532-2244,Barbalha,CE,R SETE DE SETEMBRO 58,CARTAO CEARA SEM FOME,MERCADINHO CENTRAL,Centro,Mercado / Mini Mercado,CENTRO
BARREIRA,3610544000163,,Barreira,CE,boanerges jaco 866,CARTAO CEARA SEM FOME,MERCANTIL SUPER JP LTDA,Centro,Mercado / Mini Mercado,CENTRO
BARREIRA,4486624000111,(85) 3331-1621,Barreira,CE,R FELIX PEREIRA 834,CARTAO CEARA SEM FOME,MERCADINHO PAIS E FILHOS,Centro,Mercado / Mini Mercado,CENTRO
BARREIRA,11186727000474,,Barreira,CE,R FELIX PEREIRA 834,CARTAO CEARA SEM FOME,SUPERMERCADO REDENCAO,Centro,Supermercado,CENTRO
BARREIRA,11659770001139,(85) 3348-8455,Barreira,CE,R FELIX PEREIRA 672,CARTAO CEARA SEM FOME,SUPERMERCADO MORANGUINHO,Centro,Supermercado,CENTRO
BARREIRA,11659770001562,,Barreira,CE,R BOANERGES JACO 1144,CARTAO CEARA SEM FOME,SUPERMERCADO MORANGUINHO,Centro,Supermercado,CENTRO
BARREIRA,12292640000100,(85) 3332-1001,Barreira,CE,R SENHOR DE CASTRO 123,CARTAO CEARA SEM FOME,MERCADINHO ARIMATEIA,Centro,Mercado / Mini Mercado,CENTRO
BARREIRA,23228189000170,(85) 9127-3858,Barreira,CE,R FELIX PEREIRA 821,CARTAO CEARA SEM FOME,MERCADINHO MULTI COMPRAS,Centro,Mercado / Mini Mercado,CENTRO
BARREIRA,24221089000184,(85) 8181-6060,Barreira,CE,R BOANERGES JACO 1144,CARTAO CEARA SEM FOME,CASA GRANDE SUPERMERCADOS,Centro,Mercado / Mini Mercado,CENTRO
BARREIRA,42947636000195,,Barreira,CE,R MARIA VARELO 28,CARTAO CEARA SEM FOME,MERCADINHO ECONOMIA WL & SUCATA,Centro,Mercado / Mini Mercado,CENTRO
BARREIRA,46027932000129,,Barreira,CE,FELIX PEREIRA 908,CARTAO CEARA SEM FOME,COMERCIAL DE ALIMENTOS RODRIGUES LTDA,Centro,Mercado / Mini Mercado,CENTRO
BARREIRA,49436434000128,(85) 9940-12098,Barreira,CE,R BOANERGES JACO 1018,CARTAO CEARA SEM FOME,MERCANTIL BARREIRA,Centro,Mercado / Mini Mercado,CENTRO
BARRO,2934769000102,(88) 3554-1024,Barro,CE,RUA JUSTINO ALVES FEITOSA N 364 ,CARTAO CEARA SEM FOME,MERCADINHO SEVERO,Centro,Alimentação,CENTRO
BARRO,6290192000102,(88) 9978-60741,Barro,CE,R JUSTINO ALVES FEITOSA 590,CARTAO CEARA SEM FOME,MERCADINHO SANTA MARIA,Centro,Supermercado,CENTRO
BARRO,12244414000145,(88) 3554-1523,Barro,CE,R PREF FIRMINO TAVARES 335,CARTAO CEARA SEM FOME,VAREJAO PARAIBANO,Centro,Mercado / Mini Mercado,CENTRO
BARRO,14273070000128,,Barro,CE,AV VICENTE ALVES 870,CARTAO CEARA SEM FOME,MERCADINHO AVENIDA,Centro,Mercado / Mini Mercado,CENTRO
BARRO,28172301000111,(88) 9947-6624,Barro,CE,R PRE JUSTINO ALVES FEITOSA 486,CARTAO CEARA SEM FOME,M I DE F SILVA MERCEARIA,Centro,Supermercado,CENTRO
BARRO,33924756000186,,Barro,CE,padre tiburco 246,CARTAO CEARA SEM FOME,BOI FORTE,Centro,Alimentação,CENTRO
BARRO,49640693000176,(88) 9960-95029,Barro,CE,R TRAJANO NOGUEIRA 151,CARTAO CEARA SEM FOME,MERCADINHO MACIEL,Centro,Mercado / Mini Mercado,CENTRO
BARROQUINHA,7602359000188,,Barroquinha,CE,DO OUVIDOR 419,CARTAO CEARA SEM FOME,MERCEARIA O NENEM,Centro,Mercado / Mini Mercado,CENTRO
BARROQUINHA,10699231000199,(88) 9817-89761,Barroquinha,CE,R E 595,CARTAO CEARA SEM FOME,MERCADINHO A VALDA,Centro,Supermercado,CENTRO
BARROQUINHA,15918944000110,,Barroquinha,CE,vicente veras 968,CARTAO CEARA SEM FOME,MERCEARIA AURELIO FONTINELE,Centro,Mercado / Mini Mercado,CENTRO
BARROQUINHA,20528801000131,,Barroquinha,CE,10 R ONZE DE MAIO 771,CARTAO CEARA SEM FOME,SUPERMERCANTIL EUDES,Centro,Mercado / Mini Mercado,CENTRO
BARROQUINHA,27196127000184,,Barroquinha,CE,PC DO MERCADO 58,CARTAO CEARA SEM FOME,MERCADINHO SAO FRANCISCO,Centro,Mercado / Mini Mercado,CENTRO
BARROQUINHA,50252219000156,,Barroquinha,CE,AV MARIA DIAMANTINA VERAS 1013,CARTAO CEARA SEM FOME,MERCADINHO E PERFUMARIA ESPACO DO BEN,Centro,Mercado / Mini Mercado,CENTRO
BATURITÉ,1615904000437,,Baturité,CE,R 15 DE NOVEMBRO 715,CARTAO CEARA SEM FOME,SUPERMERCADO QUEIROZ,Centro,Supermercado,CENTRO
BATURITÉ,4271732000177,(85) 3347-1113,Baturité,CE,R 15 DE NOVEMBRO 425,CARTAO CEARA SEM FOME,MERCANTIL SAO LUIZ,Centro,Mercado / Mini Mercado,CENTRO
BATURITÉ,10386811000711,(85) 3345-1320,Baturité,CE,R QUINZE DE NOVEMBRO 769,CARTAO CEARA SEM FOME,COMPRE CERTO,Centro,Supermercado,CENTRO
BATURITÉ,11186727000393,(85) 9968-59933,Baturité,CE,R SENADOR JOAO CORDEIRO 817,CARTAO CEARA SEM FOME,SUPERMERCADO REDENCAO,Centro,Supermercado,CENTRO
BATURITÉ,11902387000198,,Baturité,CE,R 15 DE NOVEMBRO 821,CARTAO CEARA SEM FOME,DEPOSITO E MERCADINHO O FELLIPE,Centro,Mercado / Mini Mercado,CENTRO
BATURITÉ,18087938000156,,Baturité,CE,SENADOR JOAO CORDEIRO 848,CARTAO CEARA SEM FOME,IRISDALVA DA S. CASTRO,Centro,Mercado / Mini Mercado,CENTRO
BATURITÉ,19152854000111,(85) 9994-00334,Baturité,CE,R 15 DE NOVEMBRO 817,CARTAO CEARA SEM FOME,ATACAREJO DA LORINHA,Centro,Supermercado,CENTRO
BATURITÉ,20981630000282,(85) 9960-35165,Baturité,CE,R 15 DE NOVEMBRO 715,CARTAO CEARA SEM FOME,SUPERMERCADO SAO FRANCISCO,Centro,Mercado / Mini Mercado,CENTRO
BATURITÉ,24221089000265,(85) 9916-51739,Baturité,CE,R 15 DE NOVEMBRO 679,CARTAO CEARA SEM FOME,CASA GRANDE SUPERMERCADOS,Centro,Supermercado,CENTRO
BATURITÉ,24242051000198,(85) 9969-66511,Baturité,CE,R SENADOR JOAO CORDEIRO 791,CARTAO CEARA SEM FOME,MARCIO DISTRIBUIDORA,Centro,Mercado / Mini Mercado,CENTRO
BATURITÉ,29831994000170,(85) 9943-32277,Baturité,CE,R FARMACEUTICO JOAO PAULINO NETO 95,CARTAO CEARA SEM FOME,MERCADINHO CLIVIA,Centro,Mercado / Mini Mercado,CENTRO
BATURITÉ,30979474000198,(85) 9718-2825,Baturité,CE,R MONSENHOR MANOEL CANDIDO 436,CARTAO CEARA SEM FOME,PANIFICADORA WT,Centro,Padaria,CENTRO
BATURITÉ,40068088000106,,Baturité,CE,SIT UIRAPURU S/N,CARTAO CEARA SEM FOME,VB BEBIDAS,Centro,Mercado / Mini Mercado,CENTRO
BEBERIBE,1275237000148,(85) 9973-45312,Beberibe,CE,PARAJURU 124,CARTAO CEARA SEM FOME,SMART BRISA PARAJURU,Centro,Mercado / Mini Mercado,CENTRO
BEBERIBE,7293921000139,(85) 9979-77134,Beberibe,CE,R MONSENHOR DOURADO 500,CARTAO CEARA SEM FOME,VIVA SUPERMERCADO,Centro,Mercado / Mini Mercado,CENTRO
BEBERIBE,8701648000105,(85) 9968-32122,Beberibe,CE,R MOREIRA ROCHA SN,CARTAO CEARA SEM FOME,SUPER COMPLEXO SAO JOSE,Centro,Supermercado,CENTRO
