;Instrumento;Convenente;Nº OBT;Valor OBT;Data Emissão;CPF/CNPJ;Fornecedor;Tipo DL;Descrição do Item;Data Pagamento;Situação OBT;CPF/CNPJ STR;CNPJ BÁSICO;CNPJ ORDEM;CNPJ DV;IDENTIFICADOR MATRIZ/FILIAL;NOME FANTASIA;SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;MOTIVO SITUAÇÃO CADASTRAL;NOME DA CIDADE NO EXTERIOR;PAÍS;DATA DE INÍCIO ATIVIDADE;CNAE FISCAL PRINCIPAL;CNAE FISCAL SECUNDÁRIA;TIPO DE LOGRADOURO;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICÍPIO;DDD 1;TELEFONE 1;DDD 2;TELEFONE 2;DDD DO FAX;FAX;CORREIO ELETRÔNICO;SITUAÇÃO ESPECIAL;DATA DA SITUAÇÃO ESPECIAL;CNPJ;codigo;municipio;Código do município (IBGE);Nome do município;Região de Planejamento;Municipio_upp;Nº LOTE;Município
4723;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02502E+16;1300.0;45712,48846;52158363000153;52.158.363 ERILENE BONFIM DO NASCIMENTO;Nota Fiscal;"Serviço de preparo de alimento
";45713;Efetivada;52158363000153;52158363;0001;53;1;;02;20230913;00;;;20230913;5620104;5620102,8599604,9700500,0161003;RUA;DOUTOR JULIO LIMA;1611;;FATIMA II;63702040;CE;1383;88;93580689;;;;;BONFIMERILENE@GMAIL.COM;;;52158363000153;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4724;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02502E+16;1300.0;45712,49079;47603031000109;JAIR MARCIEL DE MELO;Nota Fiscal;"Serviço de preparo de alimento
";45713;Efetivada;47603031000109;47603031;0001;09;1;;02;20220817;00;;;20220817;8599604;5620104,3299006,9700500;RUA;OLAVO BILAC;536;;SAO VICENTE;63640000;CE;1413;88;82239606;;;;;MARCIELNAGOZUMBI13@GMAIL.COM;;;47603031000109;1413;INDEPENDENCIA;2305605;Independência;Sertão dos Crateús;INDEPENDENCIA;LOTE 36;Independência
4725;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02502E+16;1300.0;45712,49201;51907646000198;51.907.646 FRANCISCO WELLINGTON DE ALMEIDA LOPES;Nota Fiscal;"Serviço de preparo de alimento
";45713;Efetivada;51907646000198;51907646;0001;98;1;;02;20230822;00;;;20230822;5620104;;RUA;CICERO JUSTINO;335;;LIBERDADE;63640000;CE;1413;88;97143896;;;;;WELLYNGTONALMEIDALOPES@GMAIL.COM;;;51907646000198;1413;INDEPENDENCIA;2305605;Independência;Sertão dos Crateús;INDEPENDENCIA;LOTE 36;Independência
4726;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02502E+16;1300.0;45712,49426;55786641000105;MACIEL BOMFIM DO NASCIMENTO;Nota Fiscal;"Serviço de preparo de alimento
";45713;Efetivada;55786641000105;55786641;0001;05;1;;02;20240703;00;;;20240703;5620104;8230001,9700500;RUA;JOSIAS MACHADO CARNEIRO;77;;FATIMA II;63702070;CE;1383;88;92890731;;;;;MACIEL.BIOLOGIA@GMAIL.COM;;;55786641000105;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4727;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02502E+16;1300.0;45712,49558;52022636000138;52.022.636 JANAINA NUNES DA SILVA;Nota Fiscal;"Serviço de preparo de alimento
";45713;Efetivada;52022636000138;52022636;0001;38;1;;02;20230831;00;;;20230831;9602501;5620104,9700500;RUA;FRANCISCO MARIANO;1628;;PLANALTO;63702250;CE;1383;88;94217388;;;;;JANANUNEES77@GMAIL.COM;;;52022636000138;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4728;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02502E+16;1300.0;45712,49743;39418435000196;CRISTIANE INES SCHVAAB 03035477906;Nota Fiscal;"Serviço de preparo de alimento
";45713;Efetivada;39418435000196;39418435;0001;96;1;;02;20201014;00;;;20201014;8599604;5620104,4729699,9700500;RUA;MAGDA MACHADO PORTELA;1850;;PLANALTO;63702290;CE;1383;88;96062406;;;;;FRATESP@HOTMAIL.COM;;;39418435000196;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4729;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02502E+16;1300.0;45712,49861;55823451000110;ANTONIO LEONARDO ALVES DA COSTA;Nota Fiscal;"Serviço de preparo de alimento
";45713;Efetivada;55823451000110;55823451;0001;10;1;;02;20240705;00;;;20240705;5620104;9700500;AVENIDA;VERA MOURAO;561;;BOM RETIRO;63705260;CE;1383;88;88386581;;;;;88LEOBRASIL.COSTA0@GMAIL.COM;;;55823451000110;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4730;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02502E+16;1300.0;45712,49971;21240611000187;21.240.611 MARIA GILVANIA FERREIRA LIMA;Nota Fiscal;"Serviço de preparo de alimento
";45713;Efetivada;21240611000187;21240611;0001;87;1;;02;20141016;00;;;20141016;4772500;5620104,9700500;RUA;ENOQUE MOURAO;390;;CIDADE NOVA;63705694;CE;1383;88;94137225;;;;;FERREIRALIMAGILVANIA@GMAIL.COM;;;21240611000187;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4731;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02502E+16;1300.0;45712,52547;51939560000147;51.939.560 DANILO PINHEIRO DA SILVA;Nota Fiscal;"Serviço de preparo de alimento
";45713;Efetivada;51939560000147;51939560;0001;47;1;;02;20230824;00;;;20230824;4721104;5620104,4789001,1031700,4729699,1629301,8219999;RUA;FRANCISCA COSTA DE MELO;240;;ALTAMIRA;63704333;CE;1383;88;93237390;;;;;DANILO.PINHEIRO.CAPOEIRA@GMAIL.COM;;;51939560000147;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4732;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02502E+16;780.0;45712,52734;51975097000199;51.975.097 ANTONIA MARIA DA CONCEICAO DE ARAUJO;Nota Fiscal;"Serviço de preparo de alimento
";45713;Efetivada;51975097000199;51975097;0001;99;1;;02;20230828;00;;;20230828;5620104;9700500;RUA;EDUARDO ALBUQUERQUE;142;;VENANCIOS;63708330;CE;1383;88;92621277;;;;;DANTASTOINHA23@GMAIL.COM;;;51975097000199;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4733;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02502E+16;1300.0;45712,52894;51925475000120;51.925.475 FRANCISCO JOERLANDO SOUSA DA SILVA;Nota Fiscal;"Serviço de preparo de alimento
";45713;Efetivada;51925475000120;51925475;0001;20;1;;02;20230823;00;;;20230823;5620104;9700500;RUA;MANOEL BALBINO;144;;CAMPO VELHO;63701170;CE;1383;88;92232350;;;;;JOERLANDOSILVA@HOTMAIL.COM;;;51925475000120;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4734;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02502E+16;1300.0;45712,53023;51988072000120;51.988.072 GESSICA PINTO MARTINS;Nota Fiscal;"Serviço de preparo de alimento
";45713;Efetivada;51988072000120;51988072;0001;20;1;;02;20230829;00;;;20230829;5620104;9700500;RUA;MENINO JESUS;1027;;CAJAS;63707032;CE;1383;88;93576940;;;;;GESSICAMARTIINS18@GMAIL.COM;;;51988072000120;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4735;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02502E+16;1300.0;45712,53221;51923281000195;51.923.281 FRANCISCA ESTEVANIA FERREIRA;Nota Fiscal;"Serviço de preparo de alimento
";45713;Efetivada;51923281000195;51923281;0001;95;1;;02;20230823;00;;;20230823;5620104;4772500,9700500;RUA;CAZUZA FERREIRA;176;;CIDADE NOVA;63705742;CE;1383;88;92151393;;;;;FRANCISCAESTEVANIAFERREIRA@YAHOO.COM.BR;;;51923281000195;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4736;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02502E+16;1300.0;45712,53545;55699423000133;ANA IZADORA VIEIRA DA SILVA;Nota Fiscal;"Serviço de preparo de alimento
";45713;Efetivada;55699423000133;55699423;0001;33;1;;02;20240627;00;;;20240627;5620104;9700500;RUA;ZECA ARAUJO;1544;;FATIMA I;63702875;CE;1383;88;94995100;;;;;ANAIZADORA2207@GMAIL.COM;;;55699423000133;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4737;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02502E+16;1300.0;45712,54141;40473693000154;40.473.693 HECTOR JESUS FABIAN ROMERO;Nota Fiscal;"Serviço de preparo de alimento
";45713;Efetivada;40473693000154;40473693;0001;54;1;;02;20210120;00;;;20210120;8299799;5620104,8599699,8130300,8129000,8599604,9609299,4399103,9700500;RUA;PADRE IBIAPINA;162;;ALTAMIRA;63704145;CE;1383;88;36915830;;;;;HJFROM@GMAIL.COM;;;40473693000154;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4738;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02502E+16;1300.0;45712,54363;51988739000194;51.988.739 LEIDIANE FELIX DA SILVA;Nota Fiscal;"Serviço de preparo de alimento
";45713;Efetivada;51988739000194;51988739;0001;94;1;;02;20230829;00;;;20230829;5620104;1091102,9700500;RUA;FARIAS BRITO;226;;CENTRO;63700004;CE;1383;88;98698298;;;;;FLIX0LEIDIANE@GMAIL.COM;;;51988739000194;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4739;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02503E+16;157684.93;45729,48662;69713493000103;ANTONIO CARLOS SAMPAIO BONFIM;Nota Fiscal;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);45730;Efetivada;69713493000103;69713493;0001;03;1;MERCADINHO VITORIA;02;20001223;00;;;19930323;4712100;4713002,4721102,4721103,4722901,4724500,4751201,4759899,4761003,4789005,4789099;RUA;DR. MOREIRA DA ROCHA;736;;CENTRO;63700001;CE;1383;;;;;;;;;;69713493000103;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4740;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02503E+16;20874.0;45729,48832;69713493000103;ANTONIO CARLOS SAMPAIO BONFIM;Nota Fiscal;"Embalagens e Descartáveis  (marmita, colher e touca) 
";45730;Efetivada;69713493000103;69713493;0001;03;1;MERCADINHO VITORIA;02;20001223;00;;;19930323;4712100;4713002,4721102,4721103,4722901,4724500,4751201,4759899,4761003,4789005,4789099;RUA;DR. MOREIRA DA ROCHA;736;;CENTRO;63700001;CE;1383;;;;;;;;;;69713493000103;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4741;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02503E+16;6216.12;45729,67693;33189459000134;COOPERATIVA DA AGRICULTURA FAMILIAR DOS SERTOES DE CRATEUS;Nota Fiscal;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);45730;Efetivada;33189459000134;33189459;0001;34;1;COOPERAGRI;02;20190329;00;;;20190329;4712100;0111302,0111399,0121101,0133402,0133403,0133404,0133408,0133409,0133410,0133499,0139303,0139304,0139399,0141501,0141502,0142300,0151201,0151202,0152102,0152103,0153901,0153902,0154700,0155501,0155502,0155503,0155504,0155505,0159801,0161003,0210105,0210106,0210107,0210108,0210199,0220901,0220902,0220906,0220999,0230600,0312401,0322101,1011201,1011203,1011205,1012101,1012102,1012103,1012104,1013901,1013902,1020101,1031700,1032599,1033301,1033302,1041400,1042200,1051100,1052000,1063500,1064300,1065101,1066000,1091102,1092900,1095300,4611700,4623101,4623102,4623103,4623106,4623108,4623109,4623199,4631100,4632001,4632002,4632003,4633801,4633802,4634601,4634602,4634603,4634699,4637102,4637103,4637104,4637105,4671100,4692300,4721103,4722901,4722902,4724500,4789002,7490103,8219999;RUA;CORONEL LUCIO;719;;CENTRO;63700061;CE;1383;88;92434772;;;;;COOPERAGRICRATEUS@GMAIL.COM;;;33189459000134;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4742;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02503E+16;3835.2;45729,67921;7569593000150;J LEITÃO E CIA LTDA;Nota Fiscal;"Deslocamento e Logistica (combustiveis, locação de veiculos)
";45730;Efetivada;07569593000150;07569593;0001;50;1;;02;20051103;00;;;19841004;4731800;4732600,4784900,4930203;RUA;FREI VIDAL DA PENHA;1388;;SAO JOSE;63704015;CE;1383;88;36910929;;;;;JOCIVAN@IG.COM.BR;;;07569593000150;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4743;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02503E+16;1365.0;45747,73448;51899503000181;51.899.503 LUIS GONZAGA DA COSTA;Nota Fiscal;"Serviço de preparo de alimento
";45748;Efetivada;51899503000181;51899503;0001;81;1;;02;20230822;00;;;20230822;5620104;;RUA;JESUINO RODRIGUES SAMPAIO;491;;VILA FELIZ;63740000;CE;1489;88;97315028;;;;;LUISGONZAGA198414@GMAIL.COM;;;51899503000181;1489;NOVO ORIENTE;2309409;Novo Oriente;Sertão dos Crateús;NOVO ORIENTE;LOTE 36;Novo Oriente
4744;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02503E+16;1365.0;45747,7362;51997376000153;51.997.376 JOSEFA FERREIRA POLVES;Nota Fiscal;"Serviço de preparo de alimento
";45748;Efetivada;51997376000153;51997376;0001;53;1;;02;20230829;00;;;20230829;5620104;9700500;RUA;SAO DOMINGO;0;;ACUDE ORIENTE II;63740000;CE;1489;88;97786452;;;;;POVOAJOSEFA@GMAIL.COM;;;51997376000153;1489;NOVO ORIENTE;2309409;Novo Oriente;Sertão dos Crateús;NOVO ORIENTE;LOTE 36;Novo Oriente
4745;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02503E+16;1365.0;45747,73795;52093447000156;52.093.447 FABIO GOMES SIRIDO;Nota Fiscal;"Serviço de preparo de alimento
";45748;Efetivada;52093447000156;52093447;0001;56;1;;02;20230906;00;;;20230906;5620104;9700500;RUA;GENTIL ARAGAO;96;;CENTRO;63740000;CE;1489;88;92133133;;;;;FABIOGSIRIDO@GMAIL.COM;;;52093447000156;1489;NOVO ORIENTE;2309409;Novo Oriente;Sertão dos Crateús;NOVO ORIENTE;LOTE 36;Novo Oriente
4746;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02503E+16;2047.5;45747,74501;52158363000153;52.158.363 ERILENE BONFIM DO NASCIMENTO;Nota Fiscal;"Serviço de preparo de alimento
";45748;Efetivada;52158363000153;52158363;0001;53;1;;02;20230913;00;;;20230913;5620104;5620102,8599604,9700500,0161003;RUA;DOUTOR JULIO LIMA;1611;;FATIMA II;63702040;CE;1383;88;93580689;;;;;BONFIMERILENE@GMAIL.COM;;;52158363000153;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4747;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02503E+16;2047.5;45747,74617;55786641000105;MACIEL BOMFIM DO NASCIMENTO;Nota Fiscal;"Serviço de preparo de alimento
";45748;Efetivada;55786641000105;55786641;0001;05;1;;02;20240703;00;;;20240703;5620104;8230001,9700500;RUA;JOSIAS MACHADO CARNEIRO;77;;FATIMA II;63702070;CE;1383;88;92890731;;;;;MACIEL.BIOLOGIA@GMAIL.COM;;;55786641000105;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4748;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02503E+16;1365.0;45747,74737;52022636000138;52.022.636 JANAINA NUNES DA SILVA;Nota Fiscal;"Serviço de preparo de alimento
";45748;Efetivada;52022636000138;52022636;0001;38;1;;02;20230831;00;;;20230831;9602501;5620104,9700500;RUA;FRANCISCO MARIANO;1628;;PLANALTO;63702250;CE;1383;88;94217388;;;;;JANANUNEES77@GMAIL.COM;;;52022636000138;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4749;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02503E+16;1430.0;45747,74919;55823451000110;ANTONIO LEONARDO ALVES DA COSTA;Nota Fiscal;"Serviço de preparo de alimento
";45748;Efetivada;55823451000110;55823451;0001;10;1;;02;20240705;00;;;20240705;5620104;9700500;AVENIDA;VERA MOURAO;561;;BOM RETIRO;63705260;CE;1383;88;88386581;;;;;88LEOBRASIL.COSTA0@GMAIL.COM;;;55823451000110;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4750;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02503E+16;1430.0;45747,75074;21240611000187;21.240.611 MARIA GILVANIA FERREIRA LIMA;Nota Fiscal;"Serviço de preparo de alimento
";45748;Efetivada;21240611000187;21240611;0001;87;1;;02;20141016;00;;;20141016;4772500;5620104,9700500;RUA;ENOQUE MOURAO;390;;CIDADE NOVA;63705694;CE;1383;88;94137225;;;;;FERREIRALIMAGILVANIA@GMAIL.COM;;;21240611000187;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4751;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02503E+16;1430.0;45747,75183;51939560000147;51.939.560 DANILO PINHEIRO DA SILVA;Nota Fiscal;"Serviço de preparo de alimento
";45748;Efetivada;51939560000147;51939560;0001;47;1;;02;20230824;00;;;20230824;4721104;5620104,4789001,1031700,4729699,1629301,8219999;RUA;FRANCISCA COSTA DE MELO;240;;ALTAMIRA;63704333;CE;1383;88;93237390;;;;;DANILO.PINHEIRO.CAPOEIRA@GMAIL.COM;;;51939560000147;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4752;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02503E+16;858.0;45747,75414;51975097000199;51.975.097 ANTONIA MARIA DA CONCEICAO DE ARAUJO;Nota Fiscal;"Serviço de preparo de alimento
";45748;Efetivada;51975097000199;51975097;0001;99;1;;02;20230828;00;;;20230828;5620104;9700500;RUA;EDUARDO ALBUQUERQUE;142;;VENANCIOS;63708330;CE;1383;88;92621277;;;;;DANTASTOINHA23@GMAIL.COM;;;51975097000199;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4753;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02503E+16;1430.0;45747,75591;51925475000120;51.925.475 FRANCISCO JOERLANDO SOUSA DA SILVA;Nota Fiscal;"Serviço de preparo de alimento
";45748;Efetivada;51925475000120;51925475;0001;20;1;;02;20230823;00;;;20230823;5620104;9700500;RUA;MANOEL BALBINO;144;;CAMPO VELHO;63701170;CE;1383;88;92232350;;;;;JOERLANDOSILVA@HOTMAIL.COM;;;51925475000120;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4754;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02503E+16;1430.0;45747,75709;51988072000120;51.988.072 GESSICA PINTO MARTINS;Nota Fiscal;"Serviço de preparo de alimento
";45748;Efetivada;51988072000120;51988072;0001;20;1;;02;20230829;00;;;20230829;5620104;9700500;RUA;MENINO JESUS;1027;;CAJAS;63707032;CE;1383;88;93576940;;;;;GESSICAMARTIINS18@GMAIL.COM;;;51988072000120;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4755;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02503E+16;1430.0;45747,75817;51923281000195;51.923.281 FRANCISCA ESTEVANIA FERREIRA;Nota Fiscal;"Serviço de preparo de alimento
";45748;Efetivada;51923281000195;51923281;0001;95;1;;02;20230823;00;;;20230823;5620104;4772500,9700500;RUA;CAZUZA FERREIRA;176;;CIDADE NOVA;63705742;CE;1383;88;92151393;;;;;FRANCISCAESTEVANIAFERREIRA@YAHOO.COM.BR;;;51923281000195;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4756;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02503E+16;1430.0;45747,75931;55699423000133;ANA IZADORA VIEIRA DA SILVA;Nota Fiscal;"Serviço de preparo de alimento
";45748;Efetivada;55699423000133;55699423;0001;33;1;;02;20240627;00;;;20240627;5620104;9700500;RUA;ZECA ARAUJO;1544;;FATIMA I;63702875;CE;1383;88;94995100;;;;;ANAIZADORA2207@GMAIL.COM;;;55699423000133;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4757;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02503E+16;1449.5;45747,76047;40473693000154;40.473.693 HECTOR JESUS FABIAN ROMERO;Nota Fiscal;"Serviço de preparo de alimento
";45748;Efetivada;40473693000154;40473693;0001;54;1;;02;20210120;00;;;20210120;8299799;5620104,8599699,8130300,8129000,8599604,9609299,4399103,9700500;RUA;PADRE IBIAPINA;162;;ALTAMIRA;63704145;CE;1383;88;36915830;;;;;HJFROM@GMAIL.COM;;;40473693000154;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4758;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02503E+16;1430.0;45747,76163;51988739000194;51.988.739 LEIDIANE FELIX DA SILVA;Nota Fiscal;"Serviço de preparo de alimento
";45748;Efetivada;51988739000194;51988739;0001;94;1;;02;20230829;00;;;20230829;5620104;1091102,9700500;RUA;FARIAS BRITO;226;;CENTRO;63700004;CE;1383;88;98698298;;;;;FLIX0LEIDIANE@GMAIL.COM;;;51988739000194;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4759;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02504E+16;1365.0;45748,48015;51907646000198;51.907.646 FRANCISCO WELLINGTON DE ALMEIDA LOPES;Nota Fiscal;"Serviço de preparo de alimento
";45749;Efetivada;51907646000198;51907646;0001;98;1;;02;20230822;00;;;20230822;5620104;;RUA;CICERO JUSTINO;335;;LIBERDADE;63640000;CE;1413;88;97143896;;;;;WELLYNGTONALMEIDALOPES@GMAIL.COM;;;51907646000198;1413;INDEPENDENCIA;2305605;Independência;Sertão dos Crateús;INDEPENDENCIA;LOTE 36;Independência
4760;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02504E+16;1365.0;45748,48213;39418435000196;CRISTIANE INES SCHVAAB 03035477906;Nota Fiscal;"Serviço de preparo de alimento
";45749;Efetivada;39418435000196;39418435;0001;96;1;;02;20201014;00;;;20201014;8599604;5620104,4729699,9700500;RUA;MAGDA MACHADO PORTELA;1850;;PLANALTO;63702290;CE;1383;88;96062406;;;;;FRATESP@HOTMAIL.COM;;;39418435000196;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4761;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02504E+16;4039.2;45750,69322;7569593000150;J LEITÃO E CIA LTDA;Nota Fiscal;"Deslocamento e Logistica (combustiveis, locação de veiculos)
";45751;Efetivada;07569593000150;07569593;0001;50;1;;02;20051103;00;;;19841004;4731800;4732600,4784900,4930203;RUA;FREI VIDAL DA PENHA;1388;;SAO JOSE;63704015;CE;1383;88;36910929;;;;;JOCIVAN@IG.COM.BR;;;07569593000150;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4762;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02504E+16;167686.91;45755,45722;69713493000103;ANTONIO CARLOS SAMPAIO BONFIM;Nota Fiscal;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);45756;Efetivada;69713493000103;69713493;0001;03;1;MERCADINHO VITORIA;02;20001223;00;;;19930323;4712100;4713002,4721102,4721103,4722901,4724500,4751201,4759899,4761003,4789005,4789099;RUA;DR. MOREIRA DA ROCHA;736;;CENTRO;63700001;CE;1383;;;;;;;;;;69713493000103;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4763;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02504E+16;6390.96;45755,62969;33189459000134;COOPERATIVA DA AGRICULTURA FAMILIAR DOS SERTOES DE CRATEUS;Nota Fiscal;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);45756;Efetivada;33189459000134;33189459;0001;34;1;COOPERAGRI;02;20190329;00;;;20190329;4712100;0111302,0111399,0121101,0133402,0133403,0133404,0133408,0133409,0133410,0133499,0139303,0139304,0139399,0141501,0141502,0142300,0151201,0151202,0152102,0152103,0153901,0153902,0154700,0155501,0155502,0155503,0155504,0155505,0159801,0161003,0210105,0210106,0210107,0210108,0210199,0220901,0220902,0220906,0220999,0230600,0312401,0322101,1011201,1011203,1011205,1012101,1012102,1012103,1012104,1013901,1013902,1020101,1031700,1032599,1033301,1033302,1041400,1042200,1051100,1052000,1063500,1064300,1065101,1066000,1091102,1092900,1095300,4611700,4623101,4623102,4623103,4623106,4623108,4623109,4623199,4631100,4632001,4632002,4632003,4633801,4633802,4634601,4634602,4634603,4634699,4637102,4637103,4637104,4637105,4671100,4692300,4721103,4722901,4722902,4724500,4789002,7490103,8219999;RUA;CORONEL LUCIO;719;;CENTRO;63700061;CE;1383;88;92434772;;;;;COOPERAGRICRATEUS@GMAIL.COM;;;33189459000134;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4764;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02504E+16;2086.51;45758,44829;7354284000163;Cáritas diocesana de Crateús;Recibo – Pessoa Física;"Consumo (gás, luz,água)
";45761;Efetivada;07354284000163;07354284;0001;63;1;;02;20050504;00;;;20050504;8800600;7020400,9491000;RUA;FREI VIDAL DA PENHA;1605;;SAO JOSE;63704015;CE;1383;88;36912469;;;36;923623;;;;07354284000163;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
4765;1285146;CARITAS DIOCESANA DE CRATEUS CDC;2,02504E+16;1122.13;45758,45436;7354284000163;Cáritas diocesana de Crateús;Recibo – Pessoa Física;"Consumo (gás, luz,água)
";45761;Efetivada;07354284000163;07354284;0001;63;1;;02;20050504;00;;;20050504;8800600;7020400,9491000;RUA;FREI VIDAL DA PENHA;1605;;SAO JOSE;63704015;CE;1383;88;36912469;;;36;923623;;;;07354284000163;1383;CRATEUS;2304103;Crateús;Sertão dos Crateús;CRATEUS;LOTE 36;Crateús
